47.9009, 53.6536, 44.3078
52.4528, 165.896, -2.90473
51.0321, 49.7555, 38.04
80.8919, 24.8247, -173.616
166.367, 226.402, 24.1575
95.4178, 232.332, 91.7779
78.5838, 110.278, 101.161
61.8747, 186.828, -71.7279
171.313, 225.667, 40.5534
47.9844, 226.145, 54.3293
42.2315, 91.2394, 66.9601
95.0467, 227.138, 90.6126
172.93, 223.915, -9.32235
82.9967, 202.691, -80.6933
74.1979, 212.295, 107.176
30.5116, 112.16, -10.92
99.9477, 226.148, 98.7841
88.6203, 192.064, -134.036
87.8245, 203.992, -79.3364
55.0678, 30.65, -135.789
176.909, 226.944, -19.0696
146.089, 211.689, -59.6925
140.297, 233.294, 19.5151
143.266, 193.908, 68.0179
74.3636, 190.17, -34.852
34.9959, 158.746, -67.5287
181.563, 225.116, -28.893
116.445, 187.958, 8.11498
90.9065, 207.929, -82.6267
83.966, 192.489, -156.328
182.689, 220.244, -28.6654
54.4358, 222.77, 76.6772
51.4609, 149.216, 0.0112886
52.4026, 95.5891, 85.9688
61.3945, 24.8579, -68.0642
55.8766, 113.951, 138.958
71.194, 199.919, -70.4356
57.831, 179.292, -34.7229
69.0699, 204.446, -65.7094
141.543, 238.136, 23.732
102.755, 230.286, 94.5979
52.759, 45.0631, 48.0977
95.8967, 208.241, -94.6111
106.49, 233.61, 111.089
142.559, 211.848, -23.3649
77.2589, 189.085, -174.595
38.6339, 201.284, 19.0319
111.487, 233.429, 125.876
185.969, 227.478, -30.8499
47.4325, 231.114, 49.9997
100.817, 207.352, -102.178
82.127, 190.226, 169.523
151.06, 211.155, -74.0053
50.931, 62.7894, 19.1244
176.111, 224.262, 50.3952
20.4181, 91.4655, -57.9998
81.4528, 192.586, -58.4335
45.023, 154.776, 40.8919
82.0865, 13.9611, -19.037
116.43, 234.18, 139.25
43.3206, 206.628, 5.56857
145.874, 189.642, 76.8143
179.824, 227.612, 44.7121
181.674, 225.428, -2.46083
53.2371, 109.704, 156.947
78.3974, 105.282, 94.4816
148.368, 216.14, -75.8584
175.822, 227.827, 25.7604
48.5005, 16.3299, -75.8398
134.686, 183.451, 67.4929
85.9256, 184.679, -177.787
49.2424, 58.4387, 39.0282
179.502, 227.937, 43.0773
46.4692, 177.163, 55.6452
184.407, 229.614, -3.12285
69.2096, 212.636, 115.856
111.467, 234.086, 106.582
122.025, 191.745, 45.1899
154.374, 214.899, -76.8798
155.956, 212.705, 16.8576
184.409, 225.618, 61.5084
142.357, 209.293, -40.5964
135.145, 224.74, -36.9393
116.058, 236.067, 110.983
70.3598, 113.021, 96.2919
78.5024, 23.7113, 7.6151
76.1998, 202.572, -100.934
78.0205, 25.9096, -93.1262
190.949, 227.925, -45.2864
33.634, 201.252, 36.365
183.795, 230.5, 28.1467
73.911, 192.798, 172.785
80.0367, 188.781, 14.401
120.134, 233.172, 119.007
76.3394, 169.146, 43.4206
40.6678, 210.867, 13.9613
37.5971, 214.813, 13.522
149.834, 220.92, -76.0832
188.297, 228.761, 79.3574
187.838, 233.251, -8.378
49.9001, 53.2134, 69.9584
81.7846, 31.9132, -22.2364
105.529, 209.024, -116.013
110.211, 207.269, -123.751
178.9, 228.413, 66.0029
183.887, 220.944, 2.88031
72.6908, 197.647, -173.913
130.604, 180.563, 82.6021
86.0973, 193.265, 171.593
12.6457, 50.8863, -23.5165
113.202, 184.153, 19.7836
113.248, 203.297, -109.081
117.466, 239.071, 149.378
189.191, 227.077, 49.7803
52.2299, 185.632, -145.38
141.175, 231.098, 50.7758
42.4643, 231.677, 43.3445
37.558, 111.211, -131.382
80.1213, 220.524, 91.2324
124.743, 231.233, 117.196
113.103, 241.514, 144.662
119.046, 215.195, -14.3514
41.0945, 146.112, 37.7765
52.9834, 95.6887, 74.0747
194.051, 228.253, 48.0581
82.675, 38.7338, 144.008
113.992, 210.541, -136.892
148.423, 233.477, 66.1525
48.6371, 147.296, -48.4421
147.178, 207.967, -32.2244
148.516, 203.149, -28.2548
119.593, 243.596, 157.596
195.512, 229.969, -39.8091
118.596, 208.591, -143.853
87.6955, 221.954, 54.3611
199.031, 227.805, 49.8222
143.649, 242.671, 16.1707
49.8338, 141.263, -36.6654
46.668, 80.8887, 30.198
50.2287, 90.142, 29.1874
90.8946, 234.463, 83.8084
56.2591, 108.965, 143.411
136.444, 232.782, -58.2071
82.6475, 20.9152, 23.2686
127.946, 227.393, 123.011
64.2465, 212.029, 119.23
87.9161, 226.949, 37.764
153.393, 234.025, 82.6067
47.727, 67.1453, -20.3291
31.4104, 76.7046, 16.3417
49.6107, 224.082, 92.1581
193.078, 227.298, 79.6286
52.6755, 145.421, -74.2451
203.988, 227.15, 37.8115
79.9633, 16.6968, 38.5704
50.0361, 40.8696, 56.5835
38.4424, 114.195, -56.6499
200.39, 231.068, -48.0318
97.6075, 221.265, 111.727
90.4255, 187.291, -64.8344
140.021, 192.781, 11.1384
44.6358, 223.581, 76.4873
118.177, 202.457, -110.246
123.702, 246.446, 144.093
31.4459, 178.677, -23.4805
124.533, 242.82, 170.482
206.807, 231.28, 36.7956
49.4588, 68.5951, 87.7695
64.7112, 206.896, -70.6874
168.535, 222.665, -36.1776
60.321, 209.289, -59.9138
121.189, 206.448, -109.633
23.4346, 90.2212, -59.2297
19.6054, 61.3825, 51.8122
30.2883, 112.435, 2.89641
22.9446, 107.146, -165.315
145.981, 247.094, 7.09531
32.609, 214.468, 19.0429
34.2639, 133.219, -55.6613
139.215, 236.944, -66.2256
76.6177, 26.9143, 0.421907
123.577, 209.037, -149.769
197.858, 228.766, 84.7117
129.949, 175.607, 72.4247
125.156, 209.491, -107.999
89.8614, 239.355, 76.5697
38.6523, 141.749, 21.7393
129.092, 233.699, 104.472
188.725, 222.203, 7.031
41.0768, 92.0729, 110.5
55.8186, 211.463, -72.7296
203.913, 226.724, 65.0628
128.403, 210.343, -143.775
52.0899, 110.686, 139.526
47.3568, 36.648, 71.6982
141.436, 233.057, -73.8565
110.483, 214.102, -154.424
109.667, 237.882, 160.103
114.121, 216.054, -5.08888
102.36, 230.528, 112.851
208.78, 228.575, 43.4124
47.596, 85.8912, 25.8968
49.817, 57.915, 6.60956
8.77129, 47.7258, -33.4038
211.705, 224.52, 56.7304
53.3278, 25.9625, -147.548
212.5, 219.583, 47.7311
128.296, 170.888, 65.2198
55.2463, 226.806, 24.5743
17.5766, 50.0581, -31.6582
144.196, 195.532, 3.35701
131.807, 214.005, -134.079
129.183, 165.967, 66.6499
50.899, 212.356, -67.8233
58.2421, 169.355, -66.9601
93.3446, 231.772, 79.5492
86.7396, 243.261, 75.4648
76.2992, 19.2229, 19.3881
39.4629, 80.2084, 6.17069
128.683, 240.032, 176.993
112.135, 215.183, -129.288
42.0765, 236.662, 27.486
63.7471, 170.981, -166.546
130.09, 161.05, 57.9938
132.977, 156.967, 58.2632
133.683, 240.03, 168.441
69.3487, 116.993, 113.594
61.1675, 214.217, -43.784
61.4554, 219.208, -33.4257
9.81621, 59.0417, -64.7561
50.8517, 217.356, -57.1119
51.8267, 151.108, -99.0059
37.0792, 236.497, 23.2378
208.736, 228.041, 77.9603
51.2177, 108.45, 92.4926
132.298, 237.536, 113.299
138.518, 238.757, 168.532
153.544, 224.272, -93.2746
84.9247, 226.116, 50.0004
95.8025, 206.915, -67.9586
53.9145, 109.352, 143.868
22.469, 107.687, -148.139
68.8427, 117.178, 123.474
136.256, 237.778, -59.5578
43.2856, 156.701, 6.70087
170.675, 228.24, -15.097
208.158, 229.366, 77.105
136.301, 153.232, 49.6767
17.9184, 56.7563, 56.6945
133.311, 211.295, -152.76
81.6326, 31.9178, -47.8805
64.0753, 170.67, -146.792
156.285, 228.454, -100.303
137.93, 213.21, -150.618
168.941, 217.682, -26.8157
32.7814, 163.229, -52.0071
41.2101, 146.077, 28.6646
42.0685, 20.3968, -174.11
39.6404, 223.794, 77.2352
32.8466, 216.373, 0.894002
57.6397, 222.439, -28.6853
161.097, 227.093, -110.36
158.064, 235.808, 64.9383
202.433, 230.782, 90.8879
71.4006, 203.975, -105.766
214.609, 220.45, 71.9774
141.921, 210.199, -148.117
140.986, 151.487, 38.3594
53.9634, 216.106, -90.3256
28.464, 160.707, -59.7892
30.3536, 169.472, -34.9706
119.084, 208.164, -25.4583
53.2096, 221.049, -79.3215
208.983, 227.36, 23.4655
27.0073, 108.594, -14.727
53.9003, 225.759, -36.4873
144.894, 206.178, -133.634
80.5948, 18.3172, -21.1286
13.1957, 52.468, -38.9377
130.052, 210.506, -102.08
25.0122, 121.306, -33.0148
142.406, 241.901, 153.346
32.4639, 221.358, 3.09716
136.625, 239.037, 34.6608
82.349, 245.653, 71.2291
55.5468, 108.962, 146.334
158.736, 232.812, -85.0567
162.739, 237.583, 57.9651
37.76, 239.186, 22.5771
58.4577, 136.4, -64.4466
140.059, 146.574, 49.105
34.7027, 243.142, 34.7088
74.5902, 174.695, 62.6614
54.3797, 230.736, -49.8983
149.978, 231.323, 6.30494
162.705, 235.853, -99.4872
143.662, 143.107, 38.1464
49.2893, 134.803, -109.024
62.9407, 115.723, 97.835
32.8759, 240.256, 11.5366
36.6927, 227.833, 84.7096
49.2809, 63.5983, 95.9101
167.661, 236.516, -87.8667
28.8548, 105.711, -156.993
77.3363, 180.89, 43.8485
37.0511, 247.556, 23.5361
137.134, 229.328, -20.716
149.731, 198.299, -22.4134
144.768, 144.892, 56.8194
46.426, 108.742, 101.936
54.7606, 221.042, -105.992
213.166, 224.621, 10.574
80.5919, 11.7364, 51.4822
146.214, 245.142, 145.1
58.9162, 232.838, -53.2732
135.621, 241.272, 124.131
166.095, 226.971, -124.645
141.69, 242.623, 175.232
49.7975, 228.616, -25.2962
169.456, 241.183, -77.6924
40.5892, 236.312, 55.4105
148.824, 141.969, 72.983
131.84, 240.489, 24.4164
146.879, 209.546, -155.358
130.081, 194.038, 50.7346
43.4781, 73.9356, -4.23882
212.327, 232.126, 61.3451
156.262, 228.366, -123.992
27.8772, 240.143, 16.0866
76.9454, 14.2648, 8.68629
153.483, 239.025, 84.3784
218.288, 217.064, 88.3042
42.8483, 206.367, 28.3175
78.3753, 248.688, 72.7187
34.6547, 251.944, 31.6304
82.0043, 33.779, 129.881
219.329, 218.799, 69.7037
104.682, 238.26, 159.508
144.214, 237.01, -48.308
48.1108, 132.856, -3.55547
50.7507, 75.4301, 31.2696
53.7512, 198.257, 19.2716
174.103, 243.027, -93.6113
144.429, 139.903, 50.6575
127.841, 239.804, 101.54
210.951, 233.513, 82.3506
135.92, 243.38, 28.8675
5.00782, 34.8277, -32.2186
171.095, 226.92, -123.371
218.138, 225.152, -5.83854
14.3056, 53.2998, 73.2057
222.997, 223.974, 3.30635
106.335, 216.893, -154.054
140.512, 240.235, 111.375
117.689, 207.174, -137.77
135.294, 233.628, -39.9597
10.4718, 48.2752, -55.9324
103.823, 221.217, -149.547
26.6883, 114.472, -111.197
144.401, 134.903, 38.8998
47.2399, 185.948, -130.119
146.613, 194.39, -20.7492
48.6077, 107.098, 157.503
85.6394, 231.401, 33.3675
130.306, 222.985, 111.942
123.657, 200.371, 53.1771
128.433, 210.227, -139.958
223.955, 216.903, 56.5947
131.493, 214.427, 20.6569
82.2127, 245.384, 59.0693
136.82, 234.318, -19.5022
82.7723, 235.497, 25.7416
98.3066, 211.242, -53.4135
143.515, 238.938, 162.872
145.914, 239.948, -177.001
74.1915, 25.2065, 126.02
101.976, 186.953, 34.4277
139.045, 238.796, -24.0318
150.719, 241.33, -164.299
140.908, 187.86, 3.6325
74.4377, 217.289, 119.19
48.9317, 188.359, 52.3859
39.4954, 87.3296, 118.286
191.577, 232.535, 87.3368
220.454, 212.557, 90.8088
50.1653, 192.473, 74.3336
71.4407, 121.45, 139.309
20.8871, 85.9189, -48.4342
40.93, 236.436, 57.5179
175.794, 225.212, -117.582
47.2701, 185, -153.334
150.316, 242.319, 172.682
217.806, 226.484, 25.1791
29.8526, 253.337, 41.214
188.79, 230.716, 29.6067
223.134, 225.352, -22.4406
101.182, 215.333, -65.406
225.391, 219.584, 16.6462
